employee_id,gender,department,job_level,employment_type,attendance_rate,overtime_hours,leave_days,performance_score,basic_salary,allowances,bonus,tax,deductions,previous_salary,actual_salary_paid,expected_salary,salary_deviation,salary_deviation_ratio,bonus_ratio,deduction_ratio,salary_change,anomaly_label
343,Male,HR,1,Contract,0.82,21.93,4,4.86,57394,7020.4,9508.4,5739.4,11282.38,55023,65909.42200617735,56901.02000000001,9008.40200617734,0.1583170566393597,0.16566888524932918,0.1965776910478447,10886.422006177352,0
344,Male,IT,4,Part-time,0.9,9.38,5,3.21,261916,34175.71,62977.58,26191.6,23461.73,255210,309004.8102112922,309415.9600000001,-411.1497887079022,-0.0013287930871694598,0.24044953343820158,0.08957730722827166,53794.81021129218,0
345,Male,IT,5,Full-time,0.88,12.31,3,3.94,356965,82043.61,105370.65,35696.5,33328.09,362552,479523.6494270348,475354.67000000004,4168.979427034734,0.008770250278670311,0.2951848220413766,0.09336514784362612,116971.64942703478,0
346,Female,HR,3,Part-time,0.89,23.9,2,3.0,213492,24848.26,56253.11,21349.2,21145.74,205430,257260.15468760044,252098.43,5161.72468760045,0.020475037022644093,0.26349048207895376,0.09904699005114946,51830.15468760044,0
347,Male,Operations,2,Contract,0.96,22.33,5,2.66,147390,34271.08,23888.94,14739.0,16489.68,138612,179568.5462122381,174321.34000000003,5247.2062122380885,0.030100767996838987,0.16207978831671077,0.1118778750254427,40956.546212238114,0
348,Male,Sales,2,Full-time,0.75,11.92,3,4.22,151638,31602.28,33835.46,15163.8,6702.15,157870,196767.6795577502,195209.79,1557.8895577501971,0.007980591330743182,0.22313311966657434,0.04419835397459739,38897.679557750205,0
349,Male,Finance,1,Full-time,0.82,8.97,2,4.51,68610,9729.86,7044.62,6861.0,13196.49,78361,72951.99036300869,65326.99,7625.000363008694,0.11672052183957494,0.10267628625564787,0.19234062090074333,-5409.009636991308,0
350,Male,Finance,3,Part-time,0.82,0.36,5,4.34,203406,45791.1,47824.62,20340.6,9298.31,210586,271487.4933607784,267382.81000000006,4104.683360778319,0.015351336014376984,0.23511902303766852,0.04571305664533003,60901.493360778375,0
351,Female,HR,5,Part-time,0.94,19.22,2,4.15,281590,60518.59,73630.25,28159.0,36733.06,275281,350634.6099260075,350846.77999999997,-212.1700739924563,-0.0006047371276785164,0.26148034376220747,0.13044873752619054,75353.60992600751,0
352,Female,HR,4,Contract,0.77,10.19,2,3.52,294188,32331.7,40364.1,29418.8,11761.54,290289,318648.46279017825,325703.46,-7054.9972098217695,-0.021660799089520785,0.13720512053516798,0.039979672862251354,28359.46279017825,0
353,Male,Finance,3,Contract,0.95,23.69,5,2.68,224442,54599.4,40544.13,22444.2,16591.16,220771,280559.8138028978,280550.17000000004,9.64380289777182,3.437461077914093e-05,0.18064413077766192,0.07392181499006424,59788.813802897814,0
354,Male,Operations,4,Part-time,0.95,17.68,4,2.63,242980,26955.05,36621.54,24298.0,17774.54,235822,257947.34095145448,264484.05,-6536.709048545512,-0.024714946132084383,0.1507183307268088,0.0731522759074821,22125.340951454476,0
355,Female,IT,2,Full-time,0.81,7.03,3,4.51,121206,29014.8,18335.52,12120.6,946.4791399601894,119334,132126.78126951508,155489.24086003978,-23362.459590524697,-0.1502512936670255,0.1512756794218108,0.007808847251457762,12792.781269515079,0
356,Male,Finance,4,Full-time,0.81,16.01,3,4.95,298796,56927.8,41668.15,29879.6,40817.67,297544,310663.781084746,326694.68000000005,-16030.898915254045,-0.049069972352332285,0.13945350674038476,0.13660715002878218,13119.781084746006,0
357,Female,Finance,5,Contract,0.78,22.22,4,3.76,251870,42163.66,49483.94,25187.0,33362.98,250440,286644.89532219706,284967.62000000005,1677.2753221970052,0.005885845283744886,0.19646619287727796,0.13246111089053877,36204.89532219706,0
358,Female,HR,1,Contract,0.81,17.85,0,4.56,65250,14393.74,12275.17,6525.0,7414.4,65303,74046.42051494363,77979.51000000001,-3933.089485056378,-0.05043747370375087,0.18812521072796934,0.11363065134099616,8743.420514943631,0
359,Male,Sales,5,Contract,0.79,19.38,2,3.18,363095,63361.64,43959.38,36309.5,16008.53,356942,413905.2828165233,418097.99,-4192.707183476712,-0.010028049126657395,0.12106853578264641,0.04408909514039026,56963.28281652328,0
360,Female,Finance,5,Full-time,0.94,7.94,1,2.5,271880,48032.87,16778.52,27188.0,18952.9,277549,291769.32897626975,290550.49,1218.8389762697625,0.004194930031850101,0.0617129616007062,0.06971053405914375,14220.328976269753,0
361,Male,Sales,5,Part-time,0.93,1.57,3,4.6,365005,36709.64,40773.24,36500.5,55978.16,373002,344744.28808739793,350009.22,-5264.931912602042,-0.015042266351160813,0.11170597663045712,0.15336272105861565,-28257.71191260207,0
362,Female,Operations,2,Full-time,0.84,6.76,5,4.61,149462,21971.24,36951.96,14946.2,26983.42,158985,210553.5810027085,166455.57999999996,44098.00100270854,0.2649235369743,0.2472331428724358,0.18053699268041373,51568.581002708495,0
363,Male,Operations,4,Contract,0.86,22.75,5,3.44,247416,60520.86,17893.71,24741.6,35544.64,239975,246033.79273378858,265544.33,-19510.53726621144,-0.07347374830489296,0.07232236395382675,0.14366346558023732,6058.792733788578,0
364,Male,IT,5,Contract,0.91,17.6,1,2.51,343830,42993.52,78483.16,34383.0,48118.79,351415,381730.6567025096,382804.8900000001,-1074.2332974904566,-0.0028062162358752953,0.22826152459064072,0.13994936451153187,30315.656702509616,0
365,Male,HR,3,Contract,0.99,19.03,3,4.88,161424,33153.43,20099.39,16142.4,6290.0,158154,197170.58919816915,192244.42,4926.16919816914,0.025624510704493477,0.12451302160769154,0.038965705223510755,39016.58919816915,0
366,Female,IT,5,Part-time,0.76,9.0,0,4.89,324290,56770.26,51296.93,32429.0,33202.73,318613,376356.53549735056,366725.46,9631.075497350539,0.02626235848841948,0.1581822751241173,0.10238592000986772,57743.53549735056,0
367,Female,Sales,5,Full-time,0.8,9.22,4,3.42,325755,35133.74,78797.5,32575.5,30937.21,325853,378787.48811681854,376173.52999999997,2613.9581168185687,0.006948809281765702,0.2418919126337278,0.09497079093183527,52934.48811681854,0
368,Male,Sales,3,Full-time,0.8,16.43,5,3.68,171420,39773.47,17816.57,17142.0,24342.73,180370,189929.10487688662,187525.31,2403.794876886619,0.01281850901559165,0.10393518842608797,0.1420063586512659,9559.104876886617,0
369,Male,IT,4,Part-time,0.9,7.38,5,2.84,208356,41201.56,48890.6,20835.6,16004.43,216088,252092.8348570614,261608.13,-9515.295142938616,-0.036372322002908,0.2346493501507036,0.07681290675574498,36004.83485706139,0
370,Male,IT,4,Full-time,0.93,4.98,2,4.73,253588,36291.34,409825.06353414134,25358.8,7723.42,249485,305934.4336260477,666622.1835341413,-360687.7499080936,-0.541067727443278,1.6161059022277922,0.03045656734545799,56449.433626047685,1
371,Male,Sales,3,Part-time,0.78,12.9,3,3.17,235485,53059.96,12639.27,23548.5,20778.47,237854,357836.0728240363,256857.26000000004,100978.81282403626,0.39313201746384835,0.05367335499076374,0.08823691530246089,119982.0728240363,1
372,Female,IT,5,Full-time,0.87,10.11,5,3.83,390945,73994.06,20517.17,39094.5,40477.32,392340,397929.61500313185,405884.41,-7954.7949968681205,-0.019598670953802147,0.052480962795278106,0.10353712158999348,5589.615003131854,0
373,Male,HR,5,Part-time,0.99,12.98,4,4.19,270860,39756.72,65953.83,27086.0,43100.83,268157,309891.5259104778,306383.72,3507.805910477822,0.01144906103522022,0.2434978586723769,0.15912585837702134,41734.525910477794,0
374,Male,IT,3,Part-time,0.78,0.42,5,4.43,220689,48788.45,17666.55,22068.9,14963.8,228529,250268.2332615519,250111.3,156.93326155192335,0.0006274537038187533,0.0800517923412585,0.06780492004585638,21739.23326155191,0
375,Female,Operations,4,Full-time,0.75,7.33,1,4.43,260372,46266.56,35677.19,26037.2,22629.73,261714,294966.9067298921,293648.82,1318.086729892122,0.004488649843347309,0.1370239119413762,0.08691307052985728,33252.90672989213,0
376,Male,Finance,2,Contract,0.96,0.59,0,4.75,102110,22206.86,25026.55,10211.0,10460.07,105847,129079.44161484814,128672.34,407.1016148481431,0.0031638626829056118,0.24509401625697777,0.10243923220056801,23232.44161484814,0
377,Male,HR,2,Full-time,0.85,7.57,0,2.66,138924,18648.51,15510.99,13892.4,14883.47,130024,142900.79476454345,144307.63,-1406.8352354565577,-0.009748862450700339,0.11165090265180962,0.10713390054994097,12876.794764543447,0
378,Female,Operations,1,Full-time,0.76,23.94,5,4.86,51449,11204.48,15323.16,5144.9,369.6892096464591,54630,80052.17132582415,72462.05079035355,7590.1205354706035,0.10474614577815719,0.2978320278333884,0.00718554703971815,25422.17132582415,1
379,Female,HR,5,Full-time,0.99,1.89,0,3.41,272955,36523.34,27011.15,27295.5,12377.02,279466,307070.1203600301,296816.97,10253.150360030122,0.03454367976342499,0.09895825319191809,0.04534454397244967,27604.120360030094,0
380,Female,HR,5,Part-time,0.89,3.67,4,4.53,347960,67989.02,51164.53,34796.0,49181.87,348467,387597.20848580106,383135.68000000005,4461.528485801013,0.011644774211060197,0.14704141280606967,0.14134345901827797,39130.208485801064,0
381,Male,Finance,2,Contract,0.81,8.63,4,4.79,114486,16437.4,19176.07,11448.6,20633.29,118037,115458.79981396123,118017.57999999999,-2558.7801860387553,-0.02168134769446006,0.16749707387802876,0.18022544241217267,-2578.200186038768,1
382,Female,Finance,1,Contract,0.79,0.2,4,4.08,78826,13175.85,6587.39,7882.6,15168.34,74564,76752.36393798993,75538.3,1214.0639379899221,0.016072163895532756,0.08356874635272626,0.1924281328495674,2188.363937989925,0
383,Female,Operations,4,Full-time,0.88,6.05,2,3.75,284320,57416.45,19635.08,28432.0,19745.08,286809,311751.3165459008,313194.45,-1443.1334540992393,-0.004607787443549013,0.06905979178390546,0.06944667979741137,24942.316545900772,0
384,Female,Sales,4,Full-time,0.89,10.82,2,2.61,249340,31133.21,40239.84,24934.0,14375.29,245365,292386.5477974123,281403.76000000007,10982.787797412253,0.03902857515980686,0.1613854175022058,0.0576533648832919,47021.54779741232,0
385,Female,HR,2,Part-time,0.76,21.09,5,4.95,109460,23968.61,28836.82,10946.0,6956.83,114632,131577.60518493003,144362.6,-12784.994815069978,-0.08856168297793181,0.26344619038918327,0.06355591083500822,16945.605184930027,0
386,Male,Operations,4,Part-time,0.86,14.84,4,2.68,269464,52101.27,399865.15091437055,26946.4,14610.17,263857,363277.3113286555,679873.8509143705,-316596.539585715,-0.46566953437011954,1.4839279121306392,0.05421937624320874,99420.31132865552,0
387,Female,HR,3,Full-time,0.95,22.7,2,4.86,213573,52116.16,38521.07,21357.3,41842.24,206163,235878.79472764558,241010.69000000006,-5131.895272354479,-0.021293226754192842,0.1803648869473201,0.19591540129136173,29715.79472764558,0
388,Female,Finance,1,Contract,0.87,17.96,5,3.12,77177,15133.81,16720.41,7717.7,3803.74,73418,101412.75827896858,97509.78,3902.978278968585,0.04002653148195581,0.21665016779610505,0.049285927154463116,27994.758278968584,0
389,Male,Finance,4,Contract,0.89,19.29,4,3.75,279024,28408.96,14581.69,27902.4,23512.04,270319,260596.94812824228,270600.21,-10003.261871757742,-0.036966940534738466,0.05225962641206491,0.08426529617523941,-9722.051871757722,0
390,Male,HR,5,Contract,0.83,21.2,5,4.32,341560,39043.69,53684.87,34156.0,8624.58,338671,396344.1026108429,391507.98,4836.1226108429255,0.012352551819870761,0.1571755182105633,0.02525055627122614,57673.10261084291,0
391,Female,HR,3,Part-time,0.87,16.56,0,2.8,170820,24484.1,25530.61,17082.0,31689.77,167046,166867.95569342864,172062.94000000003,-5194.984306571394,-0.030192348837997266,0.14945913827420676,0.1855155719470788,-178.04430657136254,0
392,Male,Sales,2,Contract,0.85,18.86,4,4.8,146122,35454.94,28388.68,14612.2,12315.43,142823,193608.4222581841,183037.99,10570.432258184097,0.05774993627379812,0.19428066957747636,0.08428183298887232,50785.42225818409,0
393,Female,HR,5,Part-time,0.95,6.28,2,3.91,312365,48037.6,66895.39,31236.5,19763.9,317643,376411.7745426914,376297.58999999997,114.1845426914515,0.00030344213124365615,0.21415776415411458,0.06327181342339891,58768.77454269142,0
394,Female,Finance,3,Part-time,0.81,0.97,4,2.59,236781,29901.48,63147.74,23678.1,1448.2117484900452,243075,281745.5746448268,304703.90825150994,-22958.333606683125,-0.07534637064035543,0.26669259780134386,0.006116249819411377,38670.57464482682,0
395,Female,IT,4,Part-time,0.99,14.54,1,3.59,248588,46489.27,44540.65,24858.8,38923.84,248841,268645.007613415,275835.28,-7190.272386585013,-0.02606726879384324,0.17917457801663797,0.15657972227138878,19804.007613415015,0
396,Female,IT,5,Full-time,0.97,23.66,5,4.73,273905,44623.84,67131.75,27390.5,28962.83,264436,318664.750994088,329307.25999999995,-10642.50900591194,-0.03231786935372133,0.24509136379401616,0.10574042094886914,54228.75099408801,0
397,Female,Operations,5,Contract,0.87,5.12,5,3.98,318415,40731.77,42314.54,31841.5,55374.1,318087,293411.99914698297,314245.71,-20833.71085301705,-0.06629751875695312,0.1328911640469199,0.17390543787195956,-24675.00085301703,0
398,Male,HR,3,Full-time,0.95,20.9,3,3.33,206010,42034.84,275446.80590043456,20601.0,28395.83,204062,250654.8451743719,474494.81590043457,-223839.97072606266,-0.47174376457894124,1.337055511385052,0.13783714382796952,46592.845174371905,0
399,Female,Operations,3,Part-time,0.79,21.9,3,3.85,221127,31482.04,34563.71,22112.7,5917.98,227202,261923.48186830667,259142.06999999998,2781.4118683066918,0.010733154475098127,0.15630705431720232,0.02676281051160645,34721.48186830667,0
400,Female,HR,3,Full-time,0.75,10.41,1,3.81,220809,23890.47,64756.55,22080.9,13403.67,228718,270073.6214870916,273971.45,-3897.828512908425,-0.014227133932781773,0.2932695225285201,0.06070255288507262,41355.62148709159,0
401,Female,HR,5,Contract,0.83,7.6,0,3.08,335840,33658.25,78027.79,33584.0,65163.77,326948,354213.256263652,348778.26999999996,5434.986263652041,0.015582926836732236,0.23233620176274414,0.19403218794664126,27265.256263652,0
402,Male,IT,1,Part-time,0.94,21.21,1,3.56,77608,11287.28,10191.78,7760.8,11507.08,75191,70628.82771873074,79819.18,-9190.352281269254,-0.11513964790504305,0.1313238325945779,0.14827182764663438,-4562.172281269261,0
403,Male,HR,1,Full-time,0.95,4.54,4,3.43,64942,15280.27,16344.17,6494.2,12811.4,67171,72480.75844246687,77260.84000000001,-4780.081557533136,-0.061869396676675216,0.25167333928736413,0.1972744910843522,5309.758442466875,0
404,Male,Operations,5,Part-time,0.9,16.53,5,2.7,329930,59939.88,75003.06,32993.0,140216.5396341312,320445,426723.51889358804,291663.4003658688,135060.11852771923,0.4630684493093646,0.22733022156214955,0.42498875408156633,106278.51889358804,1
405,Male,Operations,5,Part-time,0.95,14.59,0,4.88,252740,26882.27,404790.66130307346,25274.0,32421.41,260087,259744.07094178337,626717.5213030734,-366973.45036129,-0.5855484135791791,1.6016090104576777,0.1282796945477566,-342.9290582166286,0
406,Female,Operations,3,Full-time,0.94,2.56,4,3.78,229935,40545.26,32724.39,22993.5,43210.87,234044,229015.79498148474,237000.28000000003,-7984.48501851529,-0.03368977040244547,0.14232017744145084,0.18792645747711312,-5028.205018515262,0
407,Male,IT,1,Contract,0.96,17.43,1,4.29,57896,9799.33,16225.27,5789.6,8396.49,54185,75061.90401643568,69734.51,5327.39401643569,0.07639537463496468,0.2802485491225646,0.14502711759016165,20876.904016435685,0
408,Female,Finance,3,Part-time,0.82,20.18,0,2.99,186672,28337.05,24995.87,18667.2,36612.84,189976,188097.57288491563,184724.87999999998,3372.692884915654,0.01825792435169347,0.1339026206394103,0.1961346104397017,-1878.4271150843706,0
409,Female,Operations,2,Contract,0.96,17.53,1,4.32,119658,22054.28,34314.64,11965.8,53408.277904701376,112299,142245.71299088548,110652.84209529862,31592.870895586864,0.2855134156281122,0.2867726353440639,0.4463410545446303,29946.712990885484,0
410,Male,IT,4,Part-time,0.95,18.36,3,3.46,272440,28273.55,70766.11,27244.0,6008.73,278037,335130.1323802048,338226.93,-3096.797619795194,-0.009155975899953307,0.25974933930406696,0.022055241521068858,57093.1323802048,0
411,Male,IT,2,Full-time,0.93,24.26,3,3.59,155398,21016.96,35153.79,15539.8,25964.37,159616,174069.9057710497,170064.58000000002,4005.3257710496837,0.023551792919193893,0.22621777629055714,0.1670830383917425,14453.9057710497,0
412,Female,Operations,1,Contract,0.76,12.62,0,4.3,57528,13196.7,5454.45,5752.8,9434.63,54455,61389.909497447676,60991.719999999994,398.1894974476818,0.006528582854323207,0.09481382978723404,0.1640006605479071,6934.909497447676,0
413,Female,Finance,1,Full-time,0.89,9.91,5,2.83,59187,13600.84,5286.48,5918.7,4484.11,66981,73219.34129531194,67671.51,5547.831295311946,0.0819817866530826,0.08931826245628262,0.07576173821954145,6238.3412953119405,0
414,Male,HR,3,Full-time,0.92,19.92,1,3.13,207705,40238.92,283394.1701069881,20770.5,35291.05,202429,228820.13888064696,475276.5401069881,-246456.40122634114,-0.5185536849154433,1.3644070682313285,0.1699094870128307,26391.138880646962,0
415,Female,IT,3,Full-time,0.98,0.3,4,4.19,173637,18713.79,32507.39,17363.7,12462.6,182206,186796.90793454341,195031.87999999998,-8234.97206545656,-0.042223722939329515,0.18721464895154835,0.0717738730800463,4590.907934543415,0
416,Female,Operations,3,Part-time,0.91,8.35,5,4.33,163755,26312.01,10986.04,16375.5,26377.13,156324,147479.05771325174,158300.42,-10821.362286748277,-0.06835965619515272,0.06708827211382859,0.16107679154834967,-8844.942286748264,0
417,Female,IT,1,Part-time,0.82,10.82,1,4.21,77481,11611.96,4970.13,7748.1,6764.54,69971,80830.5958068223,79550.45,1280.1458068223,0.016092250978118918,0.0641464359004143,0.08730579109717221,10859.595806822297,0
418,Female,Operations,5,Contract,0.92,15.81,3,3.0,376735,61313.65,89563.08,37673.5,14409.03,377429,479543.4618893403,475529.19999999995,4014.261889340356,0.008441672749728842,0.2377349595869776,0.0382471233094881,102114.46188934031,0
419,Male,Finance,4,Part-time,0.82,6.91,1,3.58,246636,60932.73,16493.94,24663.6,27960.18,254757,269595.6842863539,271438.89,-1843.2057136461372,-0.006790499746171733,0.06687563859290614,0.1133661752542208,14838.684286353877,0
420,Female,Sales,2,Contract,0.93,17.61,4,3.56,143296,21777.93,21408.87,14329.6,9682.47,145750,155076.86484585353,162470.72999999998,-7393.86515414645,-0.04550890584504945,0.14940312360428762,0.06756971583296113,9326.864845853532,0
421,Male,Operations,3,Full-time,0.8,12.08,5,3.17,157224,22501.78,33675.65,15722.4,30554.4,149912,161350.72957330197,167124.63,-5773.900426698034,-0.03454847096264646,0.2141889915025696,0.1943367424820638,11438.729573301971,0
422,Female,HR,4,Contract,0.77,23.79,5,3.24,220220,25063.25,43991.4,22022.0,29125.59,222987,239541.6269771152,238127.06000000003,1414.5669771151734,0.005940387359232391,0.19976114794296612,0.1322567886658796,16554.6269771152,0
423,Female,Finance,1,Full-time,0.91,6.69,0,2.54,60101,14709.86,6774.78,6010.1,8515.39,64674,73610.37115003887,67060.15,6550.22115003888,0.0976768043322134,0.11272324919718474,0.14168466414868305,8936.371150038874,0
